Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf
FA-1921,WOOD SCREW 3IN PHILLIPS,-- Unbranded --,-- No Unilog Brand --,,Simpson
AB-1922,SANDING DISC 220GRIT 5IN,-- Unbranded --,-- No Unilog Brand --,,Norton
LI-1923,LED BULB 12W DIMMABLE,-- Unbranded --,-- No Unilog Brand --,,SIGNIFY N.A.
FA-1924,HEX BOLT GR8 ZN 3/8-16 X 1IN,-- Unbranded --,-- No Unilog Brand --,,Simpson
EL-1925,GFCI OUTLET 20A TAMPER RESISTANT,-- Unbranded --,-- No Unilog Brand --,,BELDEN INC.
HV-1926,THERMOSTAT WIFI 2STAGE,-- Unbranded --,-- No Unilog Brand --,,Honeywell Inc
LA-1927,STRING TRIMMER 56V CORDLESS,-- Unbranded --,-- No Unilog Brand --,,EGO Power+
EL-1928,ROMEX WIRE 12/2 100FT SPOOL,-- Unbranded --,-- No Unilog Brand --,,Klein Tools
JA-1929,PAPER TOWEL ROLL 12CT CASE,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid Commercial
FA-1930,HEX BOLT GR8 ZN 1/2-16 X 1IN,-- Unbranded --,-- No Unilog Brand --,,Simpson
EL-1931,ROMEX WIRE 12/2 500FT SPOOL,-- Unbranded --,-- No Unilog Brand --,,Belden
FA-1932,HEX BOLT GR8 ZN 1/2-16 X 1IN,-- Unbranded --,-- No Unilog Brand --,,Simpson
SA-1933,HARD HAT TYPE 2 CLASS E,-- Unbranded --,-- No Unilog Brand --,,Ansell Ltd
HV-1934,AIR FILTER 16X20X1 MERV 11,-- Unbranded --,-- No Unilog Brand --,,3M Co.
SA-1935,NITRILE GLOVE PF MED 100CT,-- Unbranded --,-- No Unilog Brand --,,Honeywell International
LA-1936,CORDLESS MOWER 21IN 56V,-- Unbranded --,-- No Unilog Brand --,,EGO POWER PLUS
JA-1937,TRASH CAN 32GAL COMMERCIAL,-- Unbranded --,-- No Unilog Brand --,,GEORGIA-PACIFIC LLC
HA-1938,CABINET HINGE 165DEG SOFT CLOSE,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid Commercial
TO-1939,IMPACT WRENCH 3/4IN DRIVE,-- Unbranded --,-- No Unilog Brand --,,Milwaukee
LA-1940,CORDLESS MOWER 21IN 56V,-- Unbranded --,-- No Unilog Brand --,,EGO Power+
FA-1941,HEX BOLT GR8 ZN 1/2-16 X 1IN,-- Unbranded --,-- No Unilog Brand --,,Simpson Strong-Tie
HV-1942,AIR FILTER 20X25X1 MERV 11,-- Unbranded --,-- No Unilog Brand --,,Honeywell Intl
JA-1943,PAPER TOWEL ROLL 12CT CASE,-- Unbranded --,-- No Unilog Brand --,,Georgia-Pacific
HA-1944,CABINET HINGE 110DEG SOFT CLOSE,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid
AB-1945,CUT-OFF WHEEL 6IN METAL,-- Unbranded --,-- No Unilog Brand --,,3M Co.
HV-1946,THERMOSTAT WIFI 1STAGE,-- Unbranded --,-- No Unilog Brand --,,3M Company
HA-1947,CABINET HINGE 165DEG SOFT CLOSE,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid
AU-1948,MOTOR OIL 5W-30 SYNTHETIC QT,-- Unbranded --,-- No Unilog Brand --,,Interstate Batteries
LA-1949,CORDLESS MOWER 56IN 56V,-- Unbranded --,-- No Unilog Brand --,,EGO
TO-1950,IMPACT WRENCH 1/2IN DRIVE,-- Unbranded --,-- No Unilog Brand --,,Milwaukee Tool
TO-1951,ANGLE GRINDER 5IN CORDED,-- Unbranded --,-- No Unilog Brand --,,DeWALT Industrial Tool Co
LA-1952,STRING TRIMMER 56V CORDLESS,-- Unbranded --,-- No Unilog Brand --,,EGO POWER PLUS
AU-1953,MOTOR OIL 10W-30 SYNTHETIC QT,-- Unbranded --,-- No Unilog Brand --,,Interstate Battery Sys
PL-1954,PVC BALL VALVE 1IN THREADED,-- Unbranded --,-- No Unilog Brand --,,Eaton
HV-1955,THERMOSTAT WIFI 2STAGE,-- Unbranded --,-- No Unilog Brand --,,3M Company
FA-1956,WOOD SCREW 2IN PHILLIPS,-- Unbranded --,-- No Unilog Brand --,,SIMPSON STRONG TIE CO.
EL-1957,ROMEX WIRE 12/2 500FT SPOOL,-- Unbranded --,-- No Unilog Brand --,,Southwire Co.
LA-1958,STRING TRIMMER 56V CORDLESS,-- Unbranded --,-- No Unilog Brand --,,EGO POWER PLUS
FA-1959,WOOD SCREW 3IN PHILLIPS,-- Unbranded --,-- No Unilog Brand --,,Simpson Strong Tie Co
LI-1960,SHOP LIGHT LED 8FT LINKABLE,-- Unbranded --,-- No Unilog Brand --,,Signify
JA-1961,TRASH CAN 44GAL COMMERCIAL,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid
EL-1962,DECORA ROCKER SWITCH 20A WHITE,-- Unbranded --,-- No Unilog Brand --,,Southwire Company
HA-1963,CABINET HINGE 165DEG SOFT CLOSE,-- Unbranded --,-- No Unilog Brand --,,Rubbermaid Commercial
HV-1964,THERMOSTAT WIFI 2STAGE,-- Unbranded --,-- No Unilog Brand --,,3M Co.
